id_cliente,nome,idade,data_nascimento,cidade,estado,email,renda_mensal,quantidade_compras,valor_total_compras,cliente_ativo
7234,Eduardo Thiago Nascimento Barbosa,30,1996-02-23,Campinas,SP,cliente07234@exemplo.com,2723.62,29,11605.98,Sim
7235,Mariana Gabriela Moura Souza,41,1985-01-24,Salvador,BA,cliente07235@exemplo.com,6320.64,32,11255.65,Sim
7236,Isabela Bruno Almeida Nascimento,32,1994-03-03,Belo Horizonte,MG,cliente07236@exemplo.com,13481.87,17,9730.9,Não
7237,Natalia Renata Rodrigues Costa,37,1988-09-08,Rio de Janeiro,RJ,cliente07237@exemplo.com,4440.77,22,20471.19,Sim
7238,Patrícia Vanessa Oliveira Oliveira,35,1991-04-06,Florianópolis,SC,cliente07238@exemplo.com,14736.18,37,11334.06,Sim
7239,Vinícius João Lima Ribeiro,39,1987-06-14,Florianópolis,SC,cliente07239@exemplo.com,8512.25,17,28030.38,Sim
7240,Patrícia Vinícius Moura Gomes,35,1991-02-10,Sorocaba,SP,cliente07240@exemplo.com,2163.34,2,11524.41,Sim
7241,Isabela Ana Costa Costa,27,1999-07-20,Rio de Janeiro,RJ,cliente07241@exemplo.com,12654.48,21,26829.81,Não
7242,Ana Mariana Gomes Mendes,41,1985-01-06,Florianópolis,SC,cliente07242@exemplo.com,3843.92,48,17617.91,Não
7243,Ana Sérgio Lima Lima,47,1979-08-15,Recife,PE,cliente07243@exemplo.com,1750.84,47,8139.94,Não
7244,Rafael Vanessa Martins Oliveira,32,1993-11-30,Sorocaba,SP,cliente07244@exemplo.com,8192.54,20,13188.91,Não
7245,Natalia Mariana Mendes Pereira,37,1989-05-23,Rio de Janeiro,RJ,cliente07245@exemplo.com,12244.5,38,20942.59,Sim
7246,Thiago Bruno Mendes Fernandes,27,1999-07-19,Brasília,DF,cliente07246@exemplo.com,14231.76,14,19450.3,Sim
7247,Henrique Mateus Gomes Moura,25,2001-05-24,Campinas,SP,cliente07247@exemplo.com,7779.59,17,12713.28,Não
7248,Gabriela Gabriela Lima Silva,31,1995-06-02,Fortaleza,CE,cliente07248@exemplo.com,2224.76,21,10117.17,Sim
7249,Daniel Vinícius Rodrigues Rodrigues,47,1978-09-25,Uberlândia,MG,cliente07249@exemplo.com,13167.29,14,22390.12,Não
7250,William Eduardo Monteiro Lima,28,1997-12-02,Recife,PE,cliente07250@exemplo.com,10889.12,6,15029.6,Não
7251,Henrique William Nascimento Silva,22,2004-03-27,Curitiba,PR,cliente07251@exemplo.com,6781.48,7,24786.53,Sim
7252,Daniel Juliana Mendes Carvalho,49,1976-10-29,Salvador,BA,cliente07252@exemplo.com,4302.26,10,6240.94,Sim
7253,Bruno Natalia Mendes Carvalho,35,1991-01-26,Brasília,DF,cliente07253@exemplo.com,8443.62,35,8439.63,Sim
7254,Bruno Lucas Lima Pereira,55,1970-10-31,Santos,SP,cliente07254@exemplo.com,2718.96,26,11776.71,Sim
7255,Otávio Fernanda Martins Almeida,23,2003-05-03,Uberlândia,MG,cliente07255@exemplo.com,2123.75,49,15280.01,Sim
7256,João Renata Alves Alves,24,2002-06-06,Belo Horizonte,MG,cliente07256@exemplo.com,2958.98,4,24648.72,Sim
7257,Natalia Carlos Gomes Souza,21,2004-09-30,Rio de Janeiro,RJ,cliente07257@exemplo.com,11625.98,37,8118.59,Sim
7258,William Rafael Barbosa Pereira,35,1990-12-11,Recife,PE,cliente07258@exemplo.com,10931.38,17,6297.75,Não
7259,Mateus Henrique Gomes Alves,23,2002-12-01,Sorocaba,SP,cliente07259@exemplo.com,8681.94,44,24189.01,Não
7260,Thiago Rafael Rodrigues Carvalho,44,1982-07-25,Brasília,DF,cliente07260@exemplo.com,14530.27,29,8566.68,Não
7261,Daniel João Alves Costa,36,1990-02-09,Belo Horizonte,MG,cliente07261@exemplo.com,14191.25,47,13659.41,Sim
7262,Daniel Vinícius Moura Barbosa,55,1971-02-28,Fortaleza,CE,cliente07262@exemplo.com,2500.42,15,5704.72,Não
7263,Patrícia Daniel Pereira Souza,41,1984-11-15,Florianópolis,SC,cliente07263@exemplo.com,5149.78,48,4790.37,Sim
7264,Natalia Henrique Fernandes Fernandes,36,1990-04-07,Fortaleza,CE,cliente07264@exemplo.com,10462.45,1,8132.95,Sim
7265,Isabela Vinícius Carvalho Barbosa,32,1993-12-04,Recife,PE,cliente07265@exemplo.com,2631.21,25,8100.59,Sim
7266,Henrique Lucas Fernandes Santos,38,1987-11-16,Niterói,RJ,cliente07266@exemplo.com,3222.55,32,13729.63,Não
7267,Juliana Isabela Mendes Lima,54,1971-09-07,São Paulo,SP,cliente07267@exemplo.com,5317.02,4,24160.22,Não
7268,Renata Vinícius Mendes Mendes,41,1984-12-21,Fortaleza,CE,cliente07268@exemplo.com,6999.95,0,2072.34,Não
7269,Vinícius Mateus Martins Alves,30,1995-09-03,Rio de Janeiro,RJ,cliente07269@exemplo.com,12605.98,36,22220.21,Não
7270,Rafael Vanessa Rodrigues Martins,28,1998-08-19,Campinas,SP,cliente07270@exemplo.com,13217.86,45,25555.94,Não
7271,Renata Patrícia Moura Santos,24,2002-01-20,Brasília,DF,cliente07271@exemplo.com,11435.75,34,28416.17,Sim
7272,Ana Otávio Fernandes Mendes,46,1980-07-09,Niterói,RJ,cliente07272@exemplo.com,8524.47,0,3243.78,Sim
7273,Mariana Eduardo Nascimento Silva,33,1992-09-30,Rio de Janeiro,RJ,cliente07273@exemplo.com,2603.5,21,23707.15,Sim
7274,Vinícius Vinícius Martins Nascimento,21,2004-10-12,Salvador,BA,cliente07274@exemplo.com,8004.29,16,27785.46,Não
7275,Vinícius Gabriela Costa Pereira,27,1998-11-27,Porto Alegre,RS,cliente07275@exemplo.com,1803.28,19,19460.33,Não
7276,William Patrícia Mendes Lima,34,1992-06-19,São Paulo,SP,cliente07276@exemplo.com,11652.4,23,17343.66,Não
7277,Otávio João Costa Silva,55,1971-04-12,Curitiba,PR,cliente07277@exemplo.com,8697.89,36,22068.83,Sim
7278,João Henrique Alves Souza,43,1983-04-15,Londrina,PR,cliente07278@exemplo.com,12985.7,18,5775.69,Sim
7279,Daniel Henrique Alves Costa,27,1999-08-10,Belo Horizonte,MG,cliente07279@exemplo.com,9701.82,34,16565.06,Não
7280,Bruno William Fernandes Martins,29,1997-03-23,Recife,PE,cliente07280@exemplo.com,5772.98,14,15867.14,Não
7281,Henrique Thiago Alves Carvalho,51,1974-11-23,Londrina,PR,cliente07281@exemplo.com,14127.05,0,14543.3,Sim
7282,Juliana Renata Barbosa Santos,41,1984-10-20,Salvador,BA,cliente07282@exemplo.com,1574.24,11,4504.06,Não
7283,Thiago Bruno Almeida Costa,27,1998-10-01,Santos,SP,cliente07283@exemplo.com,4696.92,46,25720.36,Não
7284,Rafael Ana Santos Martins,32,1994-02-09,Uberlândia,MG,cliente07284@exemplo.com,1638.72,43,12269.69,Sim
7285,Renata Henrique Barbosa Gomes,41,1984-08-26,Florianópolis,SC,cliente07285@exemplo.com,2030.68,40,17601.96,Sim
7286,Ana Bruno Mendes Pereira,27,1999-07-09,Curitiba,PR,cliente07286@exemplo.com,12316.96,19,8020.95,Sim
7287,Henrique Bruno Martins Souza,56,1970-01-03,Florianópolis,SC,cliente07287@exemplo.com,5789.62,31,1642.11,Sim
7288,Renata Gabriela Ribeiro Nascimento,56,1970-01-30,Salvador,BA,cliente07288@exemplo.com,5200.84,6,11238.8,Sim
7289,Daniel Patrícia Pereira Costa,49,1977-08-19,Uberlândia,MG,cliente07289@exemplo.com,3021.32,42,21363.0,Sim
7290,William William Fernandes Gomes,53,1972-10-08,Santos,SP,cliente07290@exemplo.com,1844.38,15,5366.78,Sim
7291,William Daniel Rodrigues Fernandes,30,1995-11-30,Curitiba,PR,cliente07291@exemplo.com,14005.72,34,9440.84,Sim
7292,João Fernanda Monteiro Almeida,42,1984-03-20,Campinas,SP,cliente07292@exemplo.com,3822.87,6,21396.87,Sim
7293,Mariana Carlos Santos Oliveira,29,1996-11-25,Porto Alegre,RS,cliente07293@exemplo.com,4519.47,9,28917.41,Sim
7294,Juliana Sérgio Monteiro Mendes,27,1998-10-11,Uberlândia,MG,cliente07294@exemplo.com,14999.67,50,5372.95,Sim
7295,João Thiago Almeida Carvalho,51,1975-05-30,Uberlândia,MG,cliente07295@exemplo.com,10783.7,7,18745.16,Não
7296,Sérgio Rafael Oliveira Monteiro,38,1988-03-28,Niterói,RJ,cliente07296@exemplo.com,1790.94,6,17837.61,Sim
7297,Daniel Lucas Nascimento Rodrigues,23,2002-10-26,Sorocaba,SP,cliente07297@exemplo.com,12487.15,44,13376.14,Sim
7298,Carlos Vanessa Lima Souza,56,1970-01-21,Uberlândia,MG,cliente07298@exemplo.com,10602.58,35,15654.54,Sim
7299,Mateus Isabela Gomes Martins,50,1976-07-14,São Paulo,SP,cliente07299@exemplo.com,10001.89,39,16412.32,Sim
7300,Vinícius Otávio Rodrigues Ribeiro,22,2004-05-23,Florianópolis,SC,cliente07300@exemplo.com,3458.68,44,20049.59,Sim
7301,Sérgio Natalia Pereira Gomes,28,1998-08-16,Curitiba,PR,cliente07301@exemplo.com,2193.53,40,9462.15,Não
7302,Mateus Vinícius Alves Moura,24,2002-02-25,Sorocaba,SP,cliente07302@exemplo.com,13384.76,27,13340.32,Sim
7303,Eduardo Natalia Moura Lima,44,1982-02-27,São Paulo,SP,cliente07303@exemplo.com,2808.43,1,10444.67,Não
7304,Eduardo Juliana Rodrigues Almeida,27,1999-02-04,Londrina,PR,cliente07304@exemplo.com,5678.2,40,17499.21,Sim
7305,Natalia Vanessa Rodrigues Silva,38,1987-10-07,Recife,PE,cliente07305@exemplo.com,13199.49,32,14178.44,Não
7306,Daniel Renata Costa Santos,24,2001-12-03,Curitiba,PR,cliente07306@exemplo.com,12559.65,9,16293.44,Não
7307,João Bruno Nascimento Silva,50,1976-05-07,Salvador,BA,cliente07307@exemplo.com,11628.65,27,25920.08,Não
7308,Juliana Vanessa Santos Souza,42,1984-04-27,Recife,PE,cliente07308@exemplo.com,11604.37,8,4978.9,Não
7309,Patrícia Daniel Moura Silva,38,1988-04-12,São Paulo,SP,cliente07309@exemplo.com,5420.64,41,22453.08,Sim
7310,Vinícius Natalia Barbosa Oliveira,43,1982-09-14,Brasília,DF,cliente07310@exemplo.com,14675.58,21,19912.26,Não
7311,João Sérgio Alves Souza,34,1991-09-13,Curitiba,PR,cliente07311@exemplo.com,9352.07,10,12006.34,Sim
7312,Juliana Henrique Almeida Nascimento,40,1986-02-13,Niterói,RJ,cliente07312@exemplo.com,4091.03,19,24544.55,Sim
7313,Sérgio Thiago Pereira Ribeiro,29,1996-12-22,Fortaleza,CE,cliente07313@exemplo.com,8318.59,41,5916.6,Sim
7314,Bruno Vinícius Costa Santos,34,1992-07-31,Porto Alegre,RS,cliente07314@exemplo.com,10782.47,2,19279.93,Não
7315,Isabela Juliana Moura Mendes,56,1970-06-09,Rio de Janeiro,RJ,cliente07315@exemplo.com,4985.97,3,10220.86,Não
7316,Mateus Lucas Moura Gomes,53,1973-07-17,Brasília,DF,cliente07316@exemplo.com,11583.01,44,7310.87,Não
7317,Bruno Isabela Lima Lima,25,2001-08-09,Curitiba,PR,cliente07317@exemplo.com,11691.61,1,17788.7,Não
7318,Juliana Lucas Nascimento Moura,52,1973-11-24,Londrina,PR,cliente07318@exemplo.com,11684.72,13,2170.73,Sim
7319,Natalia Vinícius Fernandes Lima,30,1996-03-07,Uberlândia,MG,cliente07319@exemplo.com,13699.79,8,5512.32,Sim
7320,Eduardo Sérgio Fernandes Carvalho,26,1999-12-06,Fortaleza,CE,cliente07320@exemplo.com,14862.18,18,4658.53,Não
7321,William Henrique Silva Nascimento,29,1997-08-05,Porto Alegre,RS,cliente07321@exemplo.com,12618.3,21,697.27,Não
7322,Natalia Rafael Martins Lima,53,1973-01-05,Recife,PE,cliente07322@exemplo.com,4162.69,35,24956.01,Sim
7323,Ana William Carvalho Fernandes,22,2004-01-18,Londrina,PR,cliente07323@exemplo.com,6194.49,10,3141.11,Não
7324,Mariana Fernanda Almeida Souza,52,1973-09-30,Recife,PE,cliente07324@exemplo.com,14708.73,24,11075.76,Não
7325,Mariana Henrique Ribeiro Almeida,56,1970-01-08,Campinas,SP,cliente07325@exemplo.com,14120.52,18,24613.83,Sim
7326,Gabriela Juliana Fernandes Santos,53,1973-07-15,Florianópolis,SC,cliente07326@exemplo.com,6851.86,18,381.01,Não
7327,Juliana Vinícius Martins Fernandes,43,1982-10-26,Santos,SP,cliente07327@exemplo.com,5072.6,24,29271.42,Não
7328,Gabriela Juliana Moura Pereira,25,2000-12-16,Rio de Janeiro,RJ,cliente07328@exemplo.com,11245.66,39,11492.85,Sim
7329,Lucas Otávio Alves Nascimento,25,2001-05-28,Sorocaba,SP,cliente07329@exemplo.com,10365.78,7,24220.68,Não
7330,Lucas Mateus Martins Carvalho,35,1990-10-09,Salvador,BA,cliente07330@exemplo.com,5684.17,25,6378.8,Não
7331,Lucas Juliana Mendes Martins,51,1975-02-20,Fortaleza,CE,cliente07331@exemplo.com,3063.28,3,12672.85,Não
7332,Natalia Renata Martins Moura,46,1980-02-12,Londrina,PR,cliente07332@exemplo.com,5289.46,37,19277.62,Sim
7333,Henrique João Lima Rodrigues,37,1988-12-23,Londrina,PR,cliente07333@exemplo.com,8293.79,20,2505.05,Não
7334,Fernanda Vinícius Mendes Rodrigues,34,1992-04-11,Uberlândia,MG,cliente07334@exemplo.com,7493.72,40,8690.96,Não
7335,William Gabriela Almeida Almeida,38,1988-08-08,Campinas,SP,cliente07335@exemplo.com,3062.93,30,28461.77,Não
7336,Otávio Mariana Santos Gomes,47,1979-08-19,Uberlândia,MG,cliente07336@exemplo.com,11577.9,21,1096.34,Não
7337,Rafael Vinícius Souza Ribeiro,26,2000-03-01,Florianópolis,SC,cliente07337@exemplo.com,13928.31,39,21629.51,Sim
7338,Thiago Vanessa Martins Souza,33,1992-12-07,Uberlândia,MG,cliente07338@exemplo.com,6658.04,35,23652.87,Não
7339,Mariana Ana Mendes Gomes,36,1990-04-08,Salvador,BA,cliente07339@exemplo.com,5629.37,1,6111.39,Não
7340,Gabriela Vanessa Costa Lima,50,1975-11-05,Recife,PE,cliente07340@exemplo.com,6963.99,9,14979.75,Sim
7341,Carlos Natalia Almeida Ribeiro,39,1987-05-17,Porto Alegre,RS,cliente07341@exemplo.com,14728.42,26,13711.41,Sim
7342,Mariana Vanessa Santos Monteiro,49,1977-02-14,Brasília,DF,cliente07342@exemplo.com,10688.15,48,4892.71,Sim
7343,Mateus Lucas Alves Ribeiro,53,1973-05-16,Belo Horizonte,MG,cliente07343@exemplo.com,7703.75,27,12337.25,Não
7344,Thiago Daniel Ribeiro Nascimento,55,1971-04-05,Londrina,PR,cliente07344@exemplo.com,3630.23,7,28400.11,Sim
7345,Gabriela Isabela Fernandes Nascimento,41,1985-03-22,Fortaleza,CE,cliente07345@exemplo.com,3852.98,44,7876.74,Sim
7346,Natalia Mateus Nascimento Barbosa,24,2002-03-14,Londrina,PR,cliente07346@exemplo.com,7206.26,19,23996.43,Sim
7347,Ana Renata Moura Carvalho,27,1998-12-12,Brasília,DF,cliente07347@exemplo.com,8423.22,4,28912.69,Sim
7348,Gabriela Patrícia Silva Monteiro,56,1970-07-25,Niterói,RJ,cliente07348@exemplo.com,10032.04,47,3476.09,Não
7349,Mateus Otávio Silva Carvalho,47,1978-09-02,Niterói,RJ,cliente07349@exemplo.com,10239.52,42,1208.36,Não
7350,Carlos Sérgio Barbosa Rodrigues,32,1994-05-12,Salvador,BA,cliente07350@exemplo.com,2276.35,36,12077.9,Sim
7351,João Sérgio Barbosa Moura,40,1986-05-01,Recife,PE,cliente07351@exemplo.com,11506.63,5,1905.52,Sim
7352,Ana Rafael Fernandes Alves,40,1986-01-30,Salvador,BA,cliente07352@exemplo.com,4374.28,44,19678.25,Sim
7353,Isabela Bruno Lima Nascimento,52,1974-05-20,Salvador,BA,cliente07353@exemplo.com,2504.08,25,19077.85,Sim
7354,Gabriela Ana Martins Rodrigues,41,1984-09-15,Uberlândia,MG,cliente07354@exemplo.com,8603.32,12,17202.33,Não
7355,Carlos Thiago Silva Lima,21,2005-03-20,São Paulo,SP,cliente07355@exemplo.com,8452.34,0,9434.47,Não
7356,Isabela Vanessa Fernandes Mendes,24,2001-10-23,Brasília,DF,cliente07356@exemplo.com,6362.95,45,29837.6,Sim
7357,Fernanda João Fernandes Almeida,34,1992-07-03,Fortaleza,CE,cliente07357@exemplo.com,2399.73,13,16153.88,Sim
7358,Natalia Renata Almeida Carvalho,26,2000-01-11,Uberlândia,MG,cliente07358@exemplo.com,11710.58,16,20588.2,Não
7359,Rafael William Moura Silva,41,1985-05-04,Fortaleza,CE,cliente07359@exemplo.com,13742.1,12,19560.11,Sim
7360,Renata William Moura Carvalho,50,1975-12-07,Salvador,BA,cliente07360@exemplo.com,2511.72,17,21004.17,Não
7361,Thiago Patrícia Costa Lima,40,1986-07-01,Salvador,BA,cliente07361@exemplo.com,7232.1,27,6427.84,Não
7362,Daniel Eduardo Mendes Oliveira,38,1988-06-12,Rio de Janeiro,RJ,cliente07362@exemplo.com,12715.22,39,17561.51,Sim
7363,Carlos Natalia Almeida Rodrigues,22,2003-10-31,Rio de Janeiro,RJ,cliente07363@exemplo.com,14917.23,35,25036.38,Não
7364,Rafael Thiago Almeida Martins,31,1995-08-15,Porto Alegre,RS,cliente07364@exemplo.com,7539.9,46,21864.69,Sim
7365,Daniel Juliana Santos Almeida,44,1982-02-18,Rio de Janeiro,RJ,cliente07365@exemplo.com,3112.85,27,4606.9,Sim
7366,Gabriela William Carvalho Martins,48,1978-04-06,Sorocaba,SP,cliente07366@exemplo.com,13015.39,16,24446.07,Sim
7367,Lucas Natalia Oliveira Costa,55,1970-09-29,Porto Alegre,RS,cliente07367@exemplo.com,8079.97,39,3863.23,Sim
7368,Henrique Thiago Barbosa Ribeiro,56,1970-02-12,Salvador,BA,cliente07368@exemplo.com,8306.96,33,18340.29,Sim
7369,Vanessa Vanessa Mendes Alves,55,1971-06-29,Curitiba,PR,cliente07369@exemplo.com,14770.61,23,12041.4,Não
7370,Henrique Daniel Santos Monteiro,38,1987-11-13,Campinas,SP,cliente07370@exemplo.com,7947.95,0,22969.74,Não
7371,Bruno Rafael Fernandes Ribeiro,35,1990-11-08,Uberlândia,MG,cliente07371@exemplo.com,5062.49,41,27305.37,Sim
7372,Isabela Lucas Monteiro Oliveira,38,1988-03-26,Sorocaba,SP,cliente07372@exemplo.com,14193.09,23,26360.4,Não
7373,Gabriela Henrique Martins Silva,38,1988-04-17,Santos,SP,cliente07373@exemplo.com,1733.36,44,20178.5,Sim
7374,Vanessa Fernanda Rodrigues Oliveira,48,1978-01-25,Rio de Janeiro,RJ,cliente07374@exemplo.com,1790.7,25,14910.07,Não
7375,Patrícia João Alves Almeida,54,1971-10-06,Santos,SP,cliente07375@exemplo.com,7049.49,2,5931.79,Sim
7376,Gabriela William Nascimento Pereira,54,1971-12-20,Salvador,BA,cliente07376@exemplo.com,3468.34,46,18305.7,Sim
7377,Isabela Eduardo Lima Barbosa,41,1984-10-22,Sorocaba,SP,cliente07377@exemplo.com,9984.5,42,12924.07,Sim
7378,Renata Fernanda Oliveira Oliveira,42,1984-01-07,Niterói,RJ,cliente07378@exemplo.com,10047.34,31,16512.39,Não
7379,Henrique Gabriela Nascimento Martins,39,1986-12-24,Brasília,DF,cliente07379@exemplo.com,7284.6,47,11976.84,Sim
7380,Sérgio Gabriela Santos Silva,23,2003-03-10,Brasília,DF,cliente07380@exemplo.com,4318.37,0,7201.85,Não
7381,Otávio João Ribeiro Nascimento,46,1980-06-01,Porto Alegre,RS,cliente07381@exemplo.com,1727.61,33,25570.42,Não
7382,Vanessa Natalia Silva Lima,44,1981-12-01,Porto Alegre,RS,cliente07382@exemplo.com,12040.28,16,4913.24,Sim
7383,Lucas Thiago Mendes Barbosa,35,1991-07-04,Belo Horizonte,MG,cliente07383@exemplo.com,3821.35,3,17442.23,Sim
7384,Rafael Bruno Gomes Lima,25,2000-10-10,Fortaleza,CE,cliente07384@exemplo.com,12866.37,37,19459.11,Não
7385,William Patrícia Fernandes Mendes,46,1980-06-04,São Paulo,SP,cliente07385@exemplo.com,13341.79,33,22821.18,Não
7386,Bruno Rafael Silva Alves,40,1986-06-28,Niterói,RJ,cliente07386@exemplo.com,14996.67,14,19788.6,Não
7387,Mariana Natalia Ribeiro Silva,55,1971-04-18,Belo Horizonte,MG,cliente07387@exemplo.com,3948.59,2,17699.42,Sim
7388,Sérgio Mateus Carvalho Lima,23,2003-01-16,Uberlândia,MG,cliente07388@exemplo.com,10030.93,43,22532.25,Sim
7389,William Lucas Rodrigues Ribeiro,46,1980-05-17,Belo Horizonte,MG,cliente07389@exemplo.com,7490.18,40,2386.05,Não
7390,Otávio Patrícia Santos Nascimento,21,2005-01-07,Fortaleza,CE,cliente07390@exemplo.com,10300.97,35,1854.65,Não
7391,Isabela Lucas Pereira Fernandes,48,1977-09-11,Florianópolis,SC,cliente07391@exemplo.com,8448.03,16,17410.16,Não
7392,Rafael Ana Barbosa Alves,45,1981-08-12,Porto Alegre,RS,cliente07392@exemplo.com,9219.47,6,19524.68,Sim
7393,Daniel Vinícius Santos Gomes,33,1993-05-20,Brasília,DF,cliente07393@exemplo.com,6749.42,33,11994.01,Não
7394,Mariana Carlos Barbosa Nascimento,52,1973-09-18,Salvador,BA,cliente07394@exemplo.com,5851.07,31,1876.13,Sim
7395,Vanessa Otávio Barbosa Alves,22,2004-03-22,Uberlândia,MG,cliente07395@exemplo.com,14525.42,49,20120.49,Sim
7396,Ana Juliana Martins Ribeiro,47,1978-09-14,Curitiba,PR,cliente07396@exemplo.com,7056.11,11,25316.38,Não
7397,Gabriela Bruno Costa Carvalho,22,2003-10-20,Brasília,DF,cliente07397@exemplo.com,8828.26,26,10110.06,Sim
7398,Juliana Otávio Barbosa Martins,37,1988-10-19,Salvador,BA,cliente07398@exemplo.com,7713.12,13,12795.67,Sim
7399,Henrique Eduardo Souza Souza,27,1998-08-21,Londrina,PR,cliente07399@exemplo.com,5243.27,35,12884.95,Não
7400,Isabela Otávio Moura Fernandes,33,1992-10-01,Uberlândia,MG,cliente07400@exemplo.com,13635.84,44,21314.59,Não
7401,Carlos Sérgio Moura Ribeiro,33,1992-12-31,Rio de Janeiro,RJ,cliente07401@exemplo.com,10822.11,30,22258.4,Sim
7402,Rafael Renata Santos Mendes,50,1976-06-13,Niterói,RJ,cliente07402@exemplo.com,8047.11,1,11211.42,Não
7403,Ana Fernanda Rodrigues Almeida,25,2000-12-17,São Paulo,SP,cliente07403@exemplo.com,5231.86,45,29800.65,Sim
7404,Otávio Fernanda Pereira Nascimento,48,1978-07-12,Brasília,DF,cliente07404@exemplo.com,13960.85,34,22303.24,Sim
7405,Daniel Mateus Pereira Gomes,30,1995-09-20,Salvador,BA,cliente07405@exemplo.com,13906.31,39,25183.26,Não
7406,Carlos Patrícia Gomes Oliveira,51,1975-05-04,Belo Horizonte,MG,cliente07406@exemplo.com,10542.08,28,13246.74,Sim
7407,Mariana Gabriela Souza Carvalho,29,1997-08-10,Rio de Janeiro,RJ,cliente07407@exemplo.com,8568.75,38,23822.71,Sim
7408,Thiago William Alves Mendes,22,2003-09-09,Salvador,BA,cliente07408@exemplo.com,13386.55,7,2802.77,Sim
7409,Renata Fernanda Barbosa Almeida,25,2000-10-14,Belo Horizonte,MG,cliente07409@exemplo.com,11933.53,45,20528.08,Sim
7410,Eduardo Mateus Santos Mendes,46,1980-01-30,Porto Alegre,RS,cliente07410@exemplo.com,10432.85,46,16265.45,Não
7411,João Thiago Rodrigues Gomes,27,1998-12-16,Uberlândia,MG,cliente07411@exemplo.com,2320.44,49,15272.16,Não
7412,Rafael João Costa Silva,43,1983-06-09,Florianópolis,SC,cliente07412@exemplo.com,9985.17,39,5375.63,Não
7413,Mariana Natalia Carvalho Ribeiro,36,1990-03-30,Porto Alegre,RS,cliente07413@exemplo.com,4571.34,33,12279.89,Sim
7414,João Juliana Rodrigues Fernandes,50,1975-11-02,Uberlândia,MG,cliente07414@exemplo.com,12520.68,50,5997.04,Sim
7415,Otávio Gabriela Rodrigues Costa,38,1987-09-24,Uberlândia,MG,cliente07415@exemplo.com,12832.03,33,2900.09,Não
7416,João João Barbosa Fernandes,53,1972-09-12,Curitiba,PR,cliente07416@exemplo.com,1822.6,18,4214.22,Não
7417,Henrique Lucas Moura Fernandes,51,1974-11-24,Curitiba,PR,cliente07417@exemplo.com,2756.46,30,29680.9,Não
7418,Isabela Vinícius Nascimento Mendes,22,2003-09-16,Londrina,PR,cliente07418@exemplo.com,9108.62,27,2378.72,Sim
7419,Ana Juliana Pereira Mendes,36,1990-01-25,São Paulo,SP,cliente07419@exemplo.com,1980.47,36,1429.94,Sim
7420,João Mateus Gomes Pereira,53,1972-12-12,Curitiba,PR,cliente07420@exemplo.com,13265.73,22,12164.87,Não
7421,João Henrique Alves Ribeiro,20,2005-11-20,Curitiba,PR,cliente07421@exemplo.com,12817.9,9,21694.97,Sim
7422,Mateus Mateus Gomes Nascimento,40,1986-06-20,Recife,PE,cliente07422@exemplo.com,13399.84,40,12616.35,Não
7423,Bruno Gabriela Alves Santos,36,1989-09-24,Campinas,SP,cliente07423@exemplo.com,2406.01,3,16979.26,Não
7424,Vinícius Lucas Monteiro Gomes,46,1980-06-24,Curitiba,PR,cliente07424@exemplo.com,14775.08,49,21019.8,Não
7425,Vinícius Gabriela Alves Oliveira,52,1974-08-12,Brasília,DF,cliente07425@exemplo.com,10234.94,4,25278.72,Não
7426,Vinícius Thiago Martins Moura,51,1974-10-18,Santos,SP,cliente07426@exemplo.com,11190.83,30,25258.03,Sim
7427,Patrícia Rafael Monteiro Carvalho,20,2005-09-29,Santos,SP,cliente07427@exemplo.com,6352.2,37,23652.43,Não
7428,Eduardo Henrique Moura Rodrigues,35,1990-12-05,Belo Horizonte,MG,cliente07428@exemplo.com,2269.91,41,13887.75,Não
7429,Otávio Carlos Gomes Martins,48,1977-12-07,Sorocaba,SP,cliente07429@exemplo.com,1629.18,3,24854.7,Não
7430,Otávio Vinícius Oliveira Fernandes,22,2003-11-13,Uberlândia,MG,cliente07430@exemplo.com,2101.55,41,9855.5,Não
7431,Patrícia Juliana Fernandes Santos,54,1972-06-21,Rio de Janeiro,RJ,cliente07431@exemplo.com,13666.2,0,26662.85,Não
7432,Carlos João Ribeiro Rodrigues,30,1996-06-04,Santos,SP,cliente07432@exemplo.com,2230.01,50,25816.16,Não
7433,Fernanda Gabriela Monteiro Mendes,47,1978-09-16,Fortaleza,CE,cliente07433@exemplo.com,14802.89,27,4136.1,Sim
7434,Daniel William Nascimento Monteiro,56,1970-03-09,Santos,SP,cliente07434@exemplo.com,14616.15,25,20562.28,Não
7435,Mateus Vinícius Costa Moura,50,1975-10-12,Salvador,BA,cliente07435@exemplo.com,6734.01,10,26840.57,Não
7436,Eduardo Bruno Souza Almeida,43,1982-12-20,Curitiba,PR,cliente07436@exemplo.com,13226.32,16,21460.69,Não
7437,Mateus Henrique Silva Pereira,25,2001-08-14,Salvador,BA,cliente07437@exemplo.com,14994.79,32,3287.11,Sim
7438,Gabriela Daniel Fernandes Martins,25,2000-11-04,Porto Alegre,RS,cliente07438@exemplo.com,4093.26,37,2070.17,Não
7439,Patrícia Fernanda Ribeiro Almeida,34,1992-05-02,Uberlândia,MG,cliente07439@exemplo.com,7529.36,33,25849.8,Sim
7440,João Juliana Moura Souza,29,1997-04-07,Brasília,DF,cliente07440@exemplo.com,8706.04,46,6496.93,Sim
7441,Otávio Eduardo Rodrigues Pereira,31,1994-11-01,Londrina,PR,cliente07441@exemplo.com,10181.74,14,18563.18,Não
